championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Suvaporn Anutaraporn,THA,226,Choi Bo-min,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Suvaporn Anutaraporn,THA,226,Kim Yun-hee,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Suvaporn Anutaraporn,THA,226,So Chae-won,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Suvaporn Anutaraporn,THA,226,Song Yun-soo,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Nareumon Junsook,THA,226,Choi Bo-min,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Nareumon Junsook,THA,226,Kim Yun-hee,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Nareumon Junsook,THA,226,So Chae-won,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Nareumon Junsook,THA,226,Song Yun-soo,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kanyavee Maneesombatkul,THA,226,Choi Bo-min,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kanyavee Maneesombatkul,THA,226,Kim Yun-hee,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kanyavee Maneesombatkul,THA,226,So Chae-won,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kanyavee Maneesombatkul,THA,226,Song Yun-soo,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kodchaporn Pratumsuwan,THA,226,Choi Bo-min,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kodchaporn Pratumsuwan,THA,226,Kim Yun-hee,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kodchaporn Pratumsuwan,THA,226,So Chae-won,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Song Yun-soo,KOR,233,Kodchaporn Pratumsuwan,THA,226,Song Yun-soo,KOR
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Minoo Abedi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Minoo Abedi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Minoo Abedi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Minoo Abedi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Parisa Baratchi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Parisa Baratchi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Parisa Baratchi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Parisa Baratchi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Raheleh Farsi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Raheleh Farsi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Raheleh Farsi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Raheleh Farsi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Fereshteh Ghorbani,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Fereshteh Ghorbani,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Fereshteh Ghorbani,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Nina Dudareva,KAZ,217,Fereshteh Ghorbani,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Minoo Abedi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Minoo Abedi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Minoo Abedi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Minoo Abedi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Parisa Baratchi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Parisa Baratchi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Parisa Baratchi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Parisa Baratchi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Raheleh Farsi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Raheleh Farsi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Raheleh Farsi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Raheleh Farsi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Fereshteh Ghorbani,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Fereshteh Ghorbani,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Fereshteh Ghorbani,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Viktoriya Lyan,KAZ,217,Fereshteh Ghorbani,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Minoo Abedi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Minoo Abedi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Minoo Abedi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Minoo Abedi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Parisa Baratchi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Parisa Baratchi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Parisa Baratchi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Parisa Baratchi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Raheleh Farsi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Raheleh Farsi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Raheleh Farsi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Raheleh Farsi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Fereshteh Ghorbani,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Fereshteh Ghorbani,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Fereshteh Ghorbani,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Diana Makarchuk,KAZ,217,Fereshteh Ghorbani,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Minoo Abedi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Minoo Abedi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Minoo Abedi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Minoo Abedi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Parisa Baratchi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Parisa Baratchi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Parisa Baratchi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Parisa Baratchi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Raheleh Farsi,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Raheleh Farsi,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Raheleh Farsi,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Raheleh Farsi,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Fereshteh Ghorbani,IRN,224,Minoo Abedi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Fereshteh Ghorbani,IRN,224,Parisa Baratchi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Fereshteh Ghorbani,IRN,224,Raheleh Farsi,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Adel Zhexenbinova,KAZ,217,Fereshteh Ghorbani,IRN,224,Fereshteh Ghorbani,IRN
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Nurul Syazhera Asmi,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Nurul Syazhera Asmi,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Saritha Cham Nong,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Saritha Cham Nong,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Saritha Cham Nong,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Saritha Cham Nong,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Li-ju,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Nurul Syazhera Asmi,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Nurul Syazhera Asmi,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Saritha Cham Nong,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Saritha Cham Nong,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Saritha Cham Nong,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Saritha Cham Nong,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Chen Yi-hsuan,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Nurul Syazhera Asmi,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Nurul Syazhera Asmi,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Saritha Cham Nong,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Saritha Cham Nong,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Saritha Cham Nong,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Saritha Cham Nong,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Huang I-jou,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Nurul Syazhera Asmi,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Nurul Syazhera Asmi,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Nurul Syazhera Asmi,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Saritha Cham Nong,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Saritha Cham Nong,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Saritha Cham Nong,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Saritha Cham Nong,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Fatin Nurfatehah Mat Salleh,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Li-ju,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Chen Yi-hsuan,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Huang I-jou,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Lin Ming-ching,TPE,225,Sazatul Nadhirah Zakaria,MYS,221,Lin Ming-ching,TPE
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Trisha Deb,IND,229,Trisha Deb,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Trisha Deb,IND,229,Muskan Kirar,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Trisha Deb,IND,229,Madhumita Kumari,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Trisha Deb,IND,229,Jyothi Surekha,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Muskan Kirar,IND,229,Trisha Deb,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Muskan Kirar,IND,229,Muskan Kirar,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Muskan Kirar,IND,229,Madhumita Kumari,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Muskan Kirar,IND,229,Jyothi Surekha,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Madhumita Kumari,IND,229,Trisha Deb,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Madhumita Kumari,IND,229,Muskan Kirar,IND
Archery at the 2018 Asian Games,COMPOUND WOMEN TEAM,QUARTERFINAL,Triya Resky Andriyani,IDN,224,Madhumita Kumari,IND,229,Madhumita Kumari,IND
